id,generated_fopl,ground_truth_fopl,structural_match,alpha_equivalent,normalized_match,status,timestamp
540,∀x (Spacecraft(x) ∧ HighSpeeds(x) ∧ LongOperationalLifespan(x) ∧ AdvancedPropulsionTechnology(x) → SuitableForLongDurationMissions(x)),∀x (Spacecraft(x) ∧ HighSpeeds(x) ∧ LongOperationalLifespan(x) ∧ AdvancedPropulsionTechnology(x) → SuitableForLongDurationMissions(x)),1,1,1,success,2026-03-26T23:20:08.907875+00:00
541,"∀x1 ∀y1 ∀z1 (Planet(x1) ∧ LifeForm(y1) ∧ StableEnvironment(z1) ∧ ProvidesSuitableConditions(z1, x1, y1) → SustainsLife(x1, y1))","∀x ∀y ∀z (Planet(x) ∧ LifeForm(y) ∧ StableEnvironment(z) ∧ ProvidesSuitableConditions(z, x, y) → SustainsLife(x, y))",0,1,1,success,2026-03-26T23:20:08.907875+00:00
542,∀x (ArtPiece(x) ∧ VisualElements(x) ∧ DigitalTechniques(x) ∧ InteractiveComponents(x) → MultimediaArtwork(x)),∀x (ArtPiece(x) ∧ VisualElements(x) ∧ DigitalTechniques(x) ∧ InteractiveComponents(x) → MultimediaArtwork(x)),0,0,1,success,2026-03-26T23:20:08.907875+00:00
543,∀x (Prism(x) → (DispersesLightIntoColors(x) ∧ RefractsDifferentWavelengths(x) ∧ VaryingAngles(x) ∧ CreatesSpectrum(x))),∀x (Prism(x) → (DispersesLightIntoColors(x) ∧ RefractsDifferentWavelengths(x) ∧ VaryingAngles(x) ∧ CreatesSpectrum(x))),0,0,1,success,2026-03-26T23:20:08.907875+00:00
544,"∀x∀y∀z (Gym(x) ∧ Person(y) ∧ Trainer(z) → (Exercises(y, x) ∧ GivesGuidance(z, x) ∧ HasEquipment(x)))","∀x∀y∀z (Gym(x) ∧ Person(y) ∧ Trainer(z) → (Exercises(y, x) ∧ GivesGuidance(z, x) ∧ HasEquipment(x)))",1,1,1,success,2026-03-26T23:20:08.907875+00:00
545,∀x1 (Restaurant(x1) ∧ (HighRating(x1) ∨ FrequentlyVisited(x1)) → Popular(x1)),∀x (Restaurant(x) ∧ (HighRating(x) ∨ FrequentlyVisited(x)) → Popular(x)),1,1,1,success,2026-03-26T23:20:08.907875+00:00
546,∀x (MusicalGenre(x) ∧ OriginatedInAfricanAmericanCommunities(x) ∧ FeaturesImprovisation(x) ∧ IncorporatesSyncopation(x) → Jazz(x)),∀x (MusicalGenre(x) ∧ OriginatedInAfricanAmericanCommunities(x) ∧ FeaturesImprovisation(x) ∧ IncorporatesSyncopation(x) → Jazz(x)),1,1,1,success,2026-03-26T23:20:08.907875+00:00
547,∃x (Film(x) ∧ WonActingAward(x) ∧ WonDirectingAward(x) → CriticallyAcclaimedFilm(x)),∀x (Film(x) ∧ WonActingAward(x) ∧ WonDirectingAward(x) → CriticallyAcclaimedFilm(x)),1,1,1,success,2026-03-26T23:20:08.907875+00:00
548,∀x1 (Smartphone(x1) → RequiresCharging(x1)),∀x (Smartphone(x) → RequiresCharging(x)),0,0,0,success,2026-03-26T23:20:08.907875+00:00
549,¬∃x ¬(¬Novel(x) ∨ ¬ExploresThoughtProvokingThemes(x) ∨ ¬FeaturesMemorableCharacters(x) ∨ ¬DemonstratesExceptionalWriting(x) ∨ CaptivatesReadersAndGarnersCriticalAcclaim(x)),∀x (Novel(x) ∧ ExploresThoughtProvokingThemes(x) ∧ FeaturesMemorableCharacters(x) ∧ DemonstratesExceptionalWriting(x) → CaptivatesReadersAndGarnersCriticalAcclaim(x)),0,0,1,success,2026-03-26T23:20:08.907875+00:00
550,∀x (ExerciseEquipmentType(x) → Cardio(x) ∨ StrengthTraining(x)),∀x (ExerciseEquipmentType(x) → Cardio(x) ⊕ StrengthTraining(x)),0,0,1,success,2026-03-26T23:20:08.907875+00:00
551,"∀x∀y (Predator(x) ∧ Prey(y) ∧ SuccessfullyHunts(x, y) ↔ (Detects(x, y) ∧ Chases(x, y) ∧ Captures(x, y)))","∀x∀y (Predator(x) ∧ Prey(y) ∧ SuccessfullyHunts(x, y) ↔ (Detects(x, y) ∧ Chases(x, y) ∧ Captures(x, y)))",1,1,1,success,2026-03-26T23:20:08.907875+00:00
552,"∀x1 ∀y1 ∀z1 (Scientist(x1) ∧ Research(y1) ∧ Paper(z1) ∧ Conducts(x1, y1) ∧ Writes(x1, z1) → PresentsAtConference(x1, z1))","∀x ∀y ∀z (Scientist(x) ∧ Research(y) ∧ Paper(z) ∧ Conducts(x, y) ∧ Writes(x, z) → PresentsAtConference(x, z))",1,1,1,success,2026-03-26T23:20:08.907875+00:00
553,∀x1 (Food(x1) ∧ ContainsHotFlavors(x1) → Spicy(x1)),∀x (Food(x) ∧ ContainsHotFlavors(x) → Spicy(x)),1,1,1,success,2026-03-26T23:20:08.907875+00:00
554,"∀x∀y (Bakery(x) ∧ (Cookie(y) ∨ Muffin(y)) → Sells(x, y))","∀x∀y (Bakery(x) ∧ (Cookie(y) ∨ Muffin(y)) → Sells(x, y))",1,1,1,success,2026-03-26T23:20:08.907875+00:00
555,∀x1 (RainyWeather(x1) → WetRoads(x1)),∀x (RainyWeather(x) → WetRoads(x)),1,1,1,success,2026-03-26T23:20:08.907875+00:00
556,∀x1 ∀x2 (Dog(x1) ∧ Wolf(x2) → (DomesticatedAnimal(x1) ∧ WildAnimal(x2))),∀x ∀y (Dog(x) ∧ Wolf(y) → (DomesticatedAnimal(x) ∧ WildAnimal(y))),0,1,1,success,2026-03-26T23:20:08.907875+00:00
557,∀x1 ∀y1 ∀z1 (Architect(x1) ∧ Engineer(y1) ∧ Owner(z1) → (DesignsBuildings(x1) ∧ ConstructsBuildings(y1) ∧ MaintainsBuildings(z1))),∀x ∀y ∀z (Architect(x) ∧ Engineer(y) ∧ Owner(z) → (DesignsBuildings(x) ∧ ConstructsBuildings(y) ∧ MaintainsBuildings(z))),0,0,1,success,2026-03-26T23:20:08.907875+00:00
558,∀x1 (Scientist(x1) ∧ SpecializesInStudyOfWeatherPatterns(x1) ∧ StudiesAtmosphericConditions(x1) → Meteorologist(x1)),∀x (Scientist(x) ∧ SpecializesInStudyOfWeatherPatterns(x) ∧ StudiesAtmosphericConditions(x) → Meteorologist(x)),0,0,1,success,2026-03-26T23:20:08.907875+00:00
559,"∀x∀y (¬RainyWeather(x) ∨ ¬Road(y) ∨ CausesWet(x, y))","∀x∀y (RainyWeather(x) ∧ Road(y) → CausesWet(x, y))",1,1,1,success,2026-03-26T23:20:08.907875+00:00
560,"∀x1∀x2 (Animal(x1) ∧ PrimarilyConsumes(x1, x2) ∧ PlantMaterial(x2) → Herbivore(x1))","∀x∀y (Animal(x) ∧ PrimarilyConsumes(x, y) ∧ PlantMaterial(y) → Herbivore(x))",1,1,1,success,2026-03-26T23:20:08.907875+00:00
561,∀x (Liquid(x) ∧ ¬HighResistanceToFlow(x) → Viscous(x)),∀x (Liquid(x) ∧ HighResistanceToFlow(x) → Viscous(x)),1,1,1,success,2026-03-26T23:20:08.907875+00:00
562,∀x1 ∀y1 ∀z1 (Bus(x1) → (LargeVehicle(x1) ∧ TransportsMultiplePassengers(x1))) ∧ (Motorcycle(y1) → (TwoWheeledVehicle(y1) ∧ TransportsOneOrTwoPeople(y1))) ∧ (Truck(z1) → TransportsCargo(z1)),∀x ∀y ∀z (Bus(x) → (LargeVehicle(x) ∧ TransportsMultiplePassengers(x))) ∧ (Motorcycle(y) → (TwoWheeledVehicle(y) ∧ TransportsOneOrTwoPeople(y))) ∧ (Truck(z) → TransportsCargo(z)),1,1,1,success,2026-03-26T23:20:08.907875+00:00
563,∀x (Mountain(x) ∧ HasSnow(x) → (SuitableForSkiing(x) ∨ SuitableForSnowboarding(x))),∀x (Mountain(x) ∧ HasSnow(x) → SuitableForSkiing(x) ∨ SuitableForSnowboarding(x)),0,0,0,success,2026-03-26T23:20:08.907875+00:00
564,∀x1 (Dog(x1) → (Bark(x1) ∨ Growl(x1))),∀x (Dog(x) → (Bark(x) ∨ Growl(x))),0,0,1,success,2026-03-26T23:20:08.907875+00:00
565,∀x (Snake(x) ∧ HasFangs(x) ∧ HasVenomGlands(x) → Venomous(x)),∀x (Snake(x) ∧ HasFangs(x) ∧ HasVenomGlands(x) → Venomous(x)),0,0,1,success,2026-03-26T23:20:08.907875+00:00
566,∀x (Bird(x) ∧ ¬BrokenWings(x) → CanFly(x)),∀x (Bird(x) ∧ ¬BrokenWings(x) → CanFly(x)),1,1,1,success,2026-03-26T23:20:08.907875+00:00
567,∃x (Bird(x) ∧ Migrates(x) → TravelsToDifferentRegionsDependingOnSeason(x)),∀x (Bird(x) ∧ Migrates(x) → TravelsToDifferentRegionsDependingOnSeason(x)),1,1,1,success,2026-03-26T23:20:08.907875+00:00
568,"∀x1 ∀y1 ∀z1 (City(x1) ∧ InternationalAirport(y1) ∧ LocatedIn(y1, x1) → (Attracts(x1, z1) ∧ (Tourist(z1) ∨ BusinessTraveler(z1))))","∀x ∀y ∀z (City(x) ∧ InternationalAirport(y) ∧ LocatedIn(y, x) → (Attracts(x, z) ∧ (Tourist(z) ∨ BusinessTraveler(z))))",1,1,1,success,2026-03-26T23:20:08.907875+00:00
569,∀x (Vehicle(x) ∧ DesignedForTransportingPassengers(x) ∧ TypicallyHasFourWheels(x) → Car(x)),∀x (Vehicle(x) ∧ DesignedForTransportingPassengers(x) ∧ TypicallyHasFourWheels(x) → Car(x)),1,1,1,success,2026-03-26T23:20:08.913050+00:00
570,∀x1∀x2 (Microwave(x1) ∧ Oven(x2) → (HeatsFoodWithElectromagneticWaves(x1) ∧ CooksFoodWithHeat(x2))),∀x∀y (Microwave(x) ∧ Oven(y) → (HeatsFoodWithElectromagneticWaves(x) ∧ CooksFoodWithHeat(y))),0,1,1,success,2026-03-26T23:20:08.913050+00:00
571,"∀x1∀x2 (Smartphone(x1) ∧ WiFiNetwork(x2) ∧ CorrectPassword(x1, x2) → Connects(x1, x2))","∀x∀y (Smartphone(x) ∧ WiFiNetwork(y) ∧ CorrectPassword(x, y) → Connects(x, y))",0,0,1,success,2026-03-26T23:20:08.913050+00:00
572,∀x (Book(x) ∧ SellsLargeNumberOfCopies(x) ∧ ReceivesPositiveReviews(x) → Bestseller(x)),∀x (Book(x) ∧ SellsLargeNumberOfCopies(x) ∧ ReceivesPositiveReviews(x) → Bestseller(x)),0,0,1,success,2026-03-26T23:20:08.913050+00:00
573,"∀x∀y (Store(x) ∧ Open(x) → (Customer(y) ∧ CanEnter(y, x) ∧ CanPurchase(y, x)))","∀x∀y (Store(x) ∧ Open(x) → (Customer(y) ∧ CanEnter(y, x) ∧ CanPurchase(y, x)))",1,1,1,success,2026-03-26T23:20:08.913050+00:00
574,"∀x ∀y (Refrigerator(x) ∧ Food(y) ∧ KeepsCold(x, y) → SlowsDownBacterialGrowth(y))","∀x ∀y (Refrigerator(x) ∧ Food(y) ∧ KeepsCold(x, y) → SlowsDownBacterialGrowth(y))",1,1,1,success,2026-03-26T23:20:08.914047+00:00
575,∀x (Bird(x) ∧ MimicsSounds(x) ∧ CommunicatesThroughVocalizations(x) ∧ KnownForComplexSongs(x) → Songbird(x)),∀x (Bird(x) ∧ MimicsSounds(x) ∧ CommunicatesThroughVocalizations(x) ∧ KnownForComplexSongs(x) → Songbird(x)),1,1,1,success,2026-03-26T23:20:08.914100+00:00
576,∃x1 (Insect(x1) ∧ ¬HarmfulToPlants(x1)),∃x (Insect(x) ∧ ¬HarmfulToPlants(x)),1,1,1,success,2026-03-26T23:20:08.914521+00:00
577,∃x (Cinema(x) → (VisualStorytelling(x) ∧ MovingImages(x))),∀x (Cinema(x) → (VisualStorytelling(x) ∧ MovingImages(x))),0,1,1,success,2026-03-26T23:20:08.914521+00:00
578,"∀x1 (Triangle(x1) → HasSides(x1, 3))","∀x (Triangle(x) → HasSides(x, 3))",0,0,0,success,2026-03-26T23:20:08.915000+00:00
579,∀x1 (Person(x1) ∧ CanWriteCode(x1) → Programmer(x1)),∀x (Person(x) ∧ CanWriteCode(x) → Programmer(x)),0,0,1,success,2026-03-26T23:20:08.915000+00:00
580,∀x ∀y (Sculpture(x) → (MadeFromStone(x) ∨ MadeFromWood(x) ∨ MadeFromMetal(x))) ∧ (Painting(y) → (MadeWithPigments(y) ∧ (OnCanvas(y) ∨ OnPaper(y)))),∀x ∀y (Sculpture(x) → (MadeFromStone(x) ∨ MadeFromWood(x) ∨ MadeFromMetal(x))) ∧ (Painting(y) → (MadeWithPigments(y) ∧ (OnCanvas(y) ∨ OnPaper(y)))),0,0,1,success,2026-03-26T23:20:08.915000+00:00
581,"∀x1 ∀y1 ∀z1 (Mercury(x1) ∧ Venus(y1) ∧ Mars(z1) → (CloserToSun(x1, Earth) ∧ ThickAtmosphere(y1) ∧ TallestVolcano(z1)))","∀x ∀y ∀z (Mercury(x) ∧ Venus(y) ∧ Mars(z) → (CloserToSun(x, Earth) ∧ ThickAtmosphere(y) ∧ TallestVolcano(z)))",1,1,1,success,2026-03-26T23:20:08.915000+00:00
582,"∀x1∀x2∀x3 (Vaccine(x1) ∧ Disease(x2) ∧ Population(x3) ∧ ProvidesImmunityAgainst(x1, x2) → HelpsInPreventingSpread(x1, x2, x3))","∀x∀y∀z (Vaccine(x) ∧ Disease(y) ∧ Population(z) ∧ ProvidesImmunityAgainst(x, y) → HelpsInPreventingSpread(x, y, z))",1,1,1,success,2026-03-26T23:20:08.915000+00:00
583,"∀x1 ∀y1 (Country(x1) ∧ Country(y1) ∧ DemocraticGovernment(x1) ∧ AuthoritarianRegime(y1) → MoreRespectHumanRights(x1, y1))","∀x ∀y (Country(x) ∧ Country(y) ∧ DemocraticGovernment(x) ∧ AuthoritarianRegime(y) → MoreRespectHumanRights(x, y))",1,1,1,success,2026-03-26T23:20:08.915000+00:00
584,∀x (Restaurant(x) ∧ (HasPatio(x) ∨ HasTerrace(x)) ∧ AccommodatesCustomers(x) → OffersOutdoorSeating(x)),∀x (Restaurant(x) ∧ (HasPatio(x) ∨ HasTerrace(x)) ∧ AccommodatesCustomers(x) → OffersOutdoorSeating(x)),1,1,1,success,2026-03-26T23:20:08.915000+00:00
585,"∀x1∀x2 (Museum(x1) ∧ Artifact(x2) → (Displays(x1, x2) ∧ (HostsTemporaryExhibitions(x1) ∨ ¬HostsTemporaryExhibitions(x1))))","∀x∀y (Museum(x) ∧ Artifact(y) → (Displays(x, y) ∧ (HostsTemporaryExhibitions(x) ∨ ¬HostsTemporaryExhibitions(x))))",0,1,1,success,2026-03-26T23:20:08.915000+00:00
586,Tool(hammer) ∧ DrivesNails(hammer) ∧ MetalHead(hammer),Tool(hammer) ∧ DrivesNails(hammer) ∧ MetalHead(hammer),0,0,1,success,2026-03-26T23:20:08.915000+00:00
587,∃x (Person(x) ∧ WritesTheatricalPerformances(x) ∧ DirectsTheatricalPerformances(x) ∧ ProducesTheatricalPerformances(x) ∧ SometimesActsInPerformances(x) → Playwright(x)),∀x (Person(x) ∧ WritesTheatricalPerformances(x) ∧ DirectsTheatricalPerformances(x) ∧ ProducesTheatricalPerformances(x) ∧ SometimesActsInPerformances(x) → Playwright(x)),0,0,1,success,2026-03-26T23:20:08.915000+00:00
588,"∀x1 ∀x2 ∀x3 (Researcher(x1) ∧ Topic(x2) ∧ (NaturalSciences(x2) ∨ SocialSciences(x2)) ∧ Venue(x3) ∧ (AcademicJournal(x3) ∨ Conference(x3)) → (Studies(x1, x2) ∧ PublishesIn(x1, x3) ∨ PresentsAt(x1, x3)))","∀x ∀y ∀z (Researcher(x) ∧ Topic(y) ∧ (NaturalSciences(y) ∨ SocialSciences(y)) ∧ Venue(z) ∧ (AcademicJournal(z) ∨ Conference(z)) → (Studies(x, y) ∧ PublishesIn(x, z) ∨ PresentsAt(x, z)))",1,1,1,success,2026-03-26T23:20:08.915000+00:00
589,∀x (MarineAnimal(x) ∧ (Dolphin(x) ∨ Whale(x)) → (Mammal(x) ∧ LivesInOcean(x) ∧ BreathesAir(x))),∀x (MarineAnimal(x) ∧ (Dolphin(x) ∨ Whale(x)) → (Mammal(x) ∧ LivesInOcean(x) ∧ BreathesAir(x))),1,1,1,success,2026-03-26T23:20:08.915000+00:00
590,∀x (Dessert(x) → (Sweet(x) ∧ (Cold(x) ⊕ Hot(x)))),∀x (Dessert(x) → (Sweet(x) ∧ (Cold(x) ⊕ Hot(x)))),1,1,1,success,2026-03-26T23:20:08.915000+00:00
591,∀x (Rain(x) ↔ (CloudsFull(x) ∧ AirPressureDrops(x))),∀x (Rain(x) ↔ (CloudsFull(x) ∧ AirPressureDrops(x))),1,1,1,success,2026-03-26T23:20:08.915000+00:00
592,∃x (Plant(x) ∧ ProducesFlowers(x) ∧ SeedsInFruit(x) → Angiosperm(x)),∀x (Plant(x) ∧ ProducesFlowers(x) ∧ SeedsInFruit(x) → Angiosperm(x)),0,1,1,success,2026-03-26T23:20:08.915000+00:00
593,∀x (Movie(x) ∧ LargeBudget(x) ∧ HighBoxOffice(x) ∧ PositiveReviews(x) → Blockbuster(x)),∀x (Movie(x) ∧ LargeBudget(x) ∧ HighBoxOffice(x) ∧ PositiveReviews(x) → Blockbuster(x)),0,0,0,success,2026-03-26T23:20:08.915000+00:00
594,∀x (Food(x) ∧ (ContainsChiliPeppers(x) ∨ ContainsHotSauce(x)) → Spicy(x)),∀x (Food(x) ∧ (ContainsChiliPeppers(x) ∨ ContainsHotSauce(x)) → Spicy(x)),0,0,1,success,2026-03-26T23:20:08.915000+00:00
595,"∀x1 ∀x2 (Tea(x1) ∧ Coffee(x2) → (PopularBeverage(x1) ∧ PopularBeverage(x2) ∧ ContainsCaffeine(x1) ∧ ContainsCaffeine(x2) ∧ LessCaffeine(x1, x2)))","∀x ∀y (Tea(x) ∧ Coffee(y) → (PopularBeverage(x) ∧ PopularBeverage(y) ∧ ContainsCaffeine(x) ∧ ContainsCaffeine(y) ∧ LessCaffeine(x, y)))",1,1,1,success,2026-03-26T23:20:08.915000+00:00
596,∀x1 (Cat(x1) → Mammal(x1)),∀x (Cat(x) → Mammal(x)),1,1,1,success,2026-03-26T23:20:08.915000+00:00
597,∃x (Rainbow(x) → AppearsWhenSunlightRefractedReflectedDispersedByWaterDroplets(x)),∀x (Rainbow(x) → AppearsWhenSunlightRefractedReflectedDispersedByWaterDroplets(x)),1,1,1,success,2026-03-26T23:20:08.915000+00:00
598,∀x1 (VacuumCleaner(x1) → (RemovesDirt(x1) ∧ RemovesDust(x1) ∧ CreatesSuction(x1) ∧ HasMotor(x1))),∀x (VacuumCleaner(x) → (RemovesDirt(x) ∧ RemovesDust(x) ∧ CreatesSuction(x) ∧ HasMotor(x))),1,1,1,success,2026-03-26T23:20:08.915000+00:00
599,"∀x1 ∀y1 ∀z1 ∀w1 (Flight(x1) ∧ City(y1) ∧ City(z1) ∧ Airport(w1) ∧ Airline(a) → (DepartsFrom(x1, w1, y1) ∧ ArrivesAt(x1, w1, z1) ∧ OperatedBy(x1, a)))","∀x ∀y ∀z ∀w (Flight(x) ∧ City(y) ∧ City(z) ∧ Airport(w) ∧ Airline(a) → (DepartsFrom(x, w, y) ∧ ArrivesAt(x, w, z) ∧ OperatedBy(x, a)))",0,1,1,success,2026-03-26T23:20:08.915000+00:00
600,∀x1 (Device(x1) ∧ ¬RequiresPhysicalConnection(x1) → Wireless(x1)),∀x (Device(x) ∧ ¬RequiresPhysicalConnection(x) → Wireless(x)),0,0,1,success,2026-03-26T23:20:08.915000+00:00
601,∀x1 (OddNumber(x1) → ¬DivisibleByTwo(x1)),∀x (OddNumber(x) → ¬DivisibleByTwo(x)),0,0,1,success,2026-03-26T23:20:08.915000+00:00
602,"∀x1 ∀y1 ∀z1 ((Mountain(x1) ∧ Hill(y1) ∧ IsHigher(x1, y1)) ∧ (Hill(y1) ∧ Valley(z1) ∧ IsHigher(y1, z1)) ∧ (Valley(z1) ∧ Mountain(x1) ∧ ¬IsHigher(z1, x1)))","∀x ∀y ∀z ((Mountain(x) ∧ Hill(y) ∧ IsHigher(x, y)) ∧ (Hill(y) ∧ Valley(z) ∧ IsHigher(y, z)) ∧ (Valley(z) ∧ Mountain(x) ∧ ¬IsHigher(z, x)))",1,1,1,success,2026-03-26T23:20:08.915000+00:00
603,∀x (Person(x) ∧ Scientist(x) → ConductExperiments(x) ⊕ AnalyzeData(x)),∀x (Person(x) ∧ Scientist(x) → ConductExperiments(x) ⊕ AnalyzeData(x)),1,1,1,success,2026-03-26T23:20:08.915000+00:00
604,∀x (EarthquakeResistant(x) → (Building(x) ∧ StrongFoundation(x) ∧ FlexibleStructuralElements(x) ∧ DesignedForGroundMotion(x))),∀x (EarthquakeResistant(x) → (Building(x) ∧ StrongFoundation(x) ∧ FlexibleStructuralElements(x) ∧ DesignedForGroundMotion(x))),1,1,1,success,2026-03-26T23:20:08.915000+00:00
605,"∀x∀y (Student(x) ∧ Course(y) ∧ MeetsPrerequisites(x, y) ∧ SpaceAvailable(y) → CanEnroll(x, y))","∀x∀y (Student(x) ∧ Course(y) ∧ MeetsPrerequisites(x, y) ∧ SpaceAvailable(y) → CanEnroll(x, y))",1,1,1,success,2026-03-26T23:20:08.915000+00:00
606,∀x1 (Person(x1) ∧ HasMedicalDegree(x1) ∧ CanTreatPatients(x1) → Doctor(x1)),∀x (Person(x) ∧ HasMedicalDegree(x) ∧ CanTreatPatients(x) → Doctor(x)),1,1,1,success,2026-03-26T23:20:08.915000+00:00
607,"∀x ∀y (Athlete(x) ∧ Competition(y) ∧ AgeRequirement(x, y) ∧ DrugTest(x, y) ∧ Disqualified(x, y) → Eligible(x, y))","∀x ∀y (Athlete(x) ∧ Competition(y) ∧ AgeRequirement(x, y) ∧ DrugTest(x, y) ∧ ¬Disqualified(x, y) → Eligible(x, y))",0,1,1,success,2026-03-26T23:20:08.915000+00:00
608,∀x (ElectronicDevice(x) → Smartphone(x) ⊕ Tablet(x)),∀x (ElectronicDevice(x) → Smartphone(x) ⊕ Tablet(x)),0,0,0,success,2026-03-26T23:20:08.915000+00:00
609,∀x (Train(x) → (OperatesOnTracks(x) ∧ (PoweredByElectricity(x) ∨ PoweredByDiesel(x)))),∀x (Train(x) → (OperatesOnTracks(x) ∧ (PoweredByElectricity(x) ∨ PoweredByDiesel(x)))),0,0,1,success,2026-03-26T23:20:08.915000+00:00
610,"∀x∀x1 (Sculpture(x) ∧ (Stone(x1) ∨ Wood(x1) ∨ Metal(x1)) → CreatedFrom(x, x1))","∀x∀y (Sculpture(x) ∧ (Stone(y) ∨ Wood(y) ∨ Metal(y)) → CreatedFrom(x, y))",1,1,1,success,2026-03-26T23:20:08.915000+00:00
611,∀x (Smartphone(x) ∧ IntuitiveInterface(x) ∧ LongBatteryLife(x) → UserFriendly(x)),∀x (Smartphone(x) ∧ IntuitiveInterface(x) ∧ LongBatteryLife(x) → UserFriendly(x)),1,1,1,success,2026-03-26T23:20:08.915000+00:00
612,∃x (Chair(x) ∧ (Broken(x) ∨ ¬InUse(x))),∃x (Chair(x) ∧ (Broken(x) ∨ ¬InUse(x))),1,1,1,success,2026-03-26T23:20:08.915000+00:00
613,"∀x∀y∀z (Gardener(x) ∧ Flower(y) ∧ Garden(z) → PlantsIn(x, y, z))","∀x∀y∀z (Gardener(x) ∧ Flower(y) ∧ Garden(z) → PlantsIn(x, y, z))",1,1,1,success,2026-03-26T23:20:08.915000+00:00
614,∀x (Event(x) ∧ TakesPlaceEveryFourYears(x) ∧ IncludesMultipleSportingDisciplines(x) ∧ InvolvesParticipantsFromNumerousCountries(x) → OlympicGames(x)),∀x (Event(x) ∧ TakesPlaceEveryFourYears(x) ∧ IncludesMultipleSportingDisciplines(x) ∧ InvolvesParticipantsFromNumerousCountries(x) → OlympicGames(x)),0,1,1,success,2026-03-26T23:20:08.915000+00:00
615,"∀x∀y (Chef(x) ∧ Restaurant(y) → PreparesMeals(x, y))","∀x∀y (Chef(x) ∧ Restaurant(y) → PreparesMeals(x, y))",0,0,1,success,2026-03-26T23:20:08.915000+00:00
616,∀x (Computer(x) ∧ DesignedForEasyTransport(x) ∧ OperatesWithoutFixedPowerSource(x) → Portable(x)),∀x (Computer(x) ∧ DesignedForEasyTransport(x) ∧ OperatesWithoutFixedPowerSource(x) → Portable(x)),0,0,1,success,2026-03-26T23:20:08.915000+00:00
617,∀x (Sport(x) → ((PlayedWithBall(x) ∧ PlayedOnField(x)) ∨ (PlayedWithRacket(x) ∧ PlayedOnField(x)))),∀x (Sport(x) → ((PlayedWithBall(x) ∧ PlayedOnField(x)) ∨ (PlayedWithRacket(x) ∧ PlayedOnCourt(x)))),1,1,1,success,2026-03-26T23:20:08.915000+00:00
618,∀x (Book(x) ∧ EngagingContent(x) ∧ WidespreadAvailability(x) ∧ PositiveReviews(x) → Bestseller(x)),∀x (Book(x) ∧ EngagingContent(x) ∧ WidespreadAvailability(x) ∧ PositiveReviews(x) → Bestseller(x)),1,1,1,success,2026-03-26T23:20:08.915000+00:00
619,∀x (Desert(x) ↔ (SparseVegetation(x) ∧ LowPrecipitation(x))),∀x (Desert(x) ↔ (LowPrecipitation(x) ∧ SparseVegetation(x))),1,1,1,success,2026-03-26T23:20:08.915000+00:00
620,∀x1 (Chef(x1) → (CombineIngredients(x1) ∧ FollowRecipe(x1))),∀x (Chef(x) → (CombineIngredients(x) ∧ FollowRecipe(x))),1,1,1,success,2026-03-26T23:20:08.915000+00:00
621,∃x (Athlete(x) ∧ ((WellRested(x) ∨ HighlyMotivated(x)) ∧ ¬Injured(x) ∨ PerformsBetter(x))),∃x (Athlete(x) ∧ ((WellRested(x) ∨ HighlyMotivated(x)) ∧ ¬Injured(x) → PerformsBetter(x))),0,1,1,success,2026-03-26T23:20:08.915000+00:00
622,∀x (Structure(x) ∧ ContainsLighthouse(x) ∧ SituatedOnCoastalArea(x) ∧ ServesAsNavigationalAidForMaritimeVessels(x) → Harbor(x)),∀x (Structure(x) ∧ ContainsLighthouse(x) ∧ SituatedOnCoastalArea(x) ∧ ServesAsNavigationalAidForMaritimeVessels(x) → Harbor(x)),0,0,1,success,2026-03-26T23:20:08.915000+00:00
623,∀x ((Artwork(x) ∧ Painting(x) ∧ OnCanvas(x)) ⊕ (Artwork(x) ∧ Sculpture(x) ∧ ThreeDimensional(x))),∀x ((Artwork(x) ∧ Painting(x) ∧ OnCanvas(x)) ⊕ (Artwork(x) ∧ Sculpture(x) ∧ ThreeDimensional(x))),0,0,0,success,2026-03-26T23:20:08.915000+00:00
624,∀x (City(x) ∧ (DensePopulation(x) ∧ LimitedSpace(x)) → Crowded(x)),∀x (City(x) ∧ (DensePopulation(x) ∧ LimitedSpace(x)) → Crowded(x)),1,1,1,success,2026-03-26T23:20:08.915000+00:00
625,∀x (Shape(x) → (Square(x) ∨ Circle(x) ∨ Triangle(x))),∀x (Shape(x) → (Square(x) ∨ Circle(x) ∨ Triangle(x))),1,1,1,success,2026-03-26T23:20:08.915000+00:00
626,∀x1 (Dog(x1) ∧ (Excited(x1) ∨ SensesDanger(x1)) → Barks(x1)),∀x (Dog(x) ∧ (Excited(x) ∨ SensesDanger(x)) → Barks(x)),1,1,1,success,2026-03-26T23:20:08.915000+00:00
627,∃x (Bicycle(x) → (HasGears(x) ∨ Gearless(x))),∀x (Bicycle(x) → (HasGears(x) ∨ Gearless(x))),1,1,1,success,2026-03-26T23:20:08.915000+00:00
628,∀x1 (Cell(x1) ∧ CellularRespiration(x1) ∧ MaintainsHomeostasis(x1) → Alive(x1)),∀x (Cell(x) ∧ CellularRespiration(x) ∧ MaintainsHomeostasis(x) → Alive(x)),1,1,1,success,2026-03-26T23:20:08.915000+00:00
629,∀x1 (Item(x1) ∧ WorthALotOfMoney(x1) → Valuable(x1)),∀x (Item(x) ∧ WorthALotOfMoney(x) → Valuable(x)),0,1,1,success,2026-03-26T23:20:08.915000+00:00
